-----------------------------------------------------
-----------------------------------------------------
NOTES: Testing recursion limit for quicksort on randomly generated arrays
-----------------------------------------------------
[2.0, 160.0, 386.0, 623.0, 805.0, 1067.0, 1286.0, 1712.0, 1884.0, 2218.0, 3080.0, 2744.0, 3159.0, 3415.0, 4004.0, 4226.0, 4654.0, 5120.0, 7491.0, 16428.0, 9281.0]
[2.0, 202.0, 595.0, 834.0, 1031.0, 1393.0, 1997.0, 2340.0, 2906.0, 3692.0, 3870.0, 3594.0, 9166.0, 5379.0, 8926.0, 6862.0, 6572.0, 6344.0, 6577.0, 5260.0, 7548.0]
[2.0, 209.0, 471.0, 862.0, 1010.0, 1686.0, 1302.0, 1485.0, 1771.0, 1954.0, 2263.0, 2674.0, 3171.0, 3687.0, 3669.0, 3792.0, 4488.0, 4989.0, 4842.0, 6447.0, 6425.0]
[2.0, 157.0, 344.0, 588.0, 752.0, 1014.0, 1235.0, 1444.0, 1746.0, 2279.0, 2517.0, 2671.0, 3419.0, 3159.0, 3896.0, 4736.0, 4667.0, 4985.0, 5126.0, 5483.0, 5104.0]
[2.0, 152.0, 336.0, 537.0, 722.0, 938.0, 1215.0, 1430.0, 1741.0, 2411.0, 2636.0, 2621.0, 3836.0, 3738.0, 4107.0, 5088.0, 4853.0, 5301.0, 4744.0, 5974.0, 5764.0]
[2.0, 148.0, 325.0, 610.0, 797.0, 1108.0, 1289.0, 1471.0, 1714.0, 2110.0, 2337.0, 2506.0, 3065.0, 3864.0, 3647.0, 4144.0, 4423.0, 5398.0, 4968.0, 5415.0, 5835.0]
[2.0, 170.0, 359.0, 611.0, 752.0, 1109.0, 1206.0, 1503.0, 1801.0, 2363.0, 2369.0, 2626.0, 2959.0, 3204.0, 3535.0, 3779.0, 4019.0, 5335.0, 6365.0, 5892.0, 5824.0]
[2.0, 171.0, 362.0, 607.0, 744.0, 985.0, 1267.0, 1421.0, 1688.0, 2707.0, 2703.0, 2793.0, 3451.0, 3921.0, 7169.0, 4614.0, 5765.0, 5492.0, 7776.0, 5218.0, 6081.0]
[2.0, 193.0, 357.0, 633.0, 869.0, 1420.0, 1566.0, 2376.0, 4296.0, 2914.0, 2443.0, 2792.0, 3463.0, 3161.0, 3885.0, 3819.0, 5316.0, 5438.0, 5836.0, 6025.0, 5882.0]
[2.0, 149.0, 338.0, 579.0, 723.0, 1079.0, 1342.0, 1480.0, 1725.0, 1938.0, 2202.0, 2499.0, 2845.0, 2989.0, 3912.0, 4251.0, 4390.0, 4824.0, 5151.0, 6831.0, 6737.0]
[2.0, 162.0, 360.0, 596.0, 765.0, 1068.0, 1281.0, 1510.0, 1784.0, 2200.0, 3245.0, 4428.0, 2768.0, 3223.0, 4334.0, 4458.0, 4372.0, 4860.0, 4784.0, 5265.0, 5387.0]
[3.0, 156.0, 396.0, 625.0, 936.0, 1063.0, 1282.0, 1446.0, 1629.0, 2049.0, 2219.0, 2419.0, 2868.0, 3142.0, 3715.0, 3710.0, 4390.0, 4687.0, 4462.0, 4858.0, 5006.0]
[2.0, 145.0, 322.0, 525.0, 700.0, 954.0, 1170.0, 1372.0, 1635.0, 1866.0, 2356.0, 2511.0, 2838.0, 3015.0, 3478.0, 3727.0, 4129.0, 4344.0, 4459.0, 4934.0, 5482.0]
[2.0, 148.0, 342.0, 553.0, 881.0, 1150.0, 1491.0, 1451.0, 1699.0, 1996.0, 2253.0, 2436.0, 2862.0, 3621.0, 3642.0, 3625.0, 3995.0, 4732.0, 4835.0, 4848.0, 5143.0]
[2.0, 148.0, 322.0, 540.0, 712.0, 966.0, 1216.0, 1407.0, 1685.0, 1832.0, 2036.0, 2178.0, 2416.0, 2638.0, 2999.0, 3249.0, 3445.0, 3883.0, 3969.0, 4483.0, 4826.0]
[2.0, 212.0, 387.0, 501.0, 676.0, 896.0, 1102.0, 1278.0, 1491.0, 1819.0, 2049.0, 2195.0, 2497.0, 2709.0, 3024.0, 3601.0, 3521.0, 3835.0, 3971.0, 4231.0, 4619.0]
[2.0, 138.0, 323.0, 518.0, 639.0, 843.0, 1059.0, 1231.0, 1477.0, 1715.0, 1917.0, 2171.0, 2438.0, 2682.0, 2967.0, 3162.0, 3440.0, 3815.0, 3936.0, 4222.0, 4546.0]
[2.0, 135.0, 298.0, 485.0, 647.0, 845.0, 1044.0, 1223.0, 1474.0, 1693.0, 1911.0, 2171.0, 2584.0, 3197.0, 3330.0, 3185.0, 3440.0, 3851.0, 3921.0, 4202.0, 4747.0]
[2.0, 130.0, 302.0, 482.0, 661.0, 873.0, 1163.0, 1300.0, 1505.0, 2172.0, 1902.0, 2239.0, 2444.0, 2650.0, 2957.0, 3145.0, 3467.0, 3758.0, 3924.0, 4204.0, 4469.0]
[2.0, 138.0, 300.0, 484.0, 640.0, 844.0, 1061.0, 1211.0, 1474.0, 1697.0, 1914.0, 2175.0, 2404.0, 2690.0, 3043.0, 3212.0, 3474.0, 3842.0, 3952.0, 4229.0, 4567.0]
[2.0, 133.0, 304.0, 475.0, 643.0, 868.0, 1056.0, 1233.0, 1481.0, 1705.0, 1913.0, 2170.0, 2476.0, 2677.0, 3041.0, 3295.0, 3512.0, 3820.0, 4001.0, 4244.0, 4534.0]
[2.0, 134.0, 297.0, 479.0, 650.0, 851.0, 1067.0, 1253.0, 1470.0, 1701.0, 1926.0, 2235.0, 2453.0, 2654.0, 3002.0, 3154.0, 3432.0, 3806.0, 3937.0, 4220.0, 4572.0]
[2.0, 137.0, 298.0, 484.0, 639.0, 862.0, 1057.0, 1230.0, 1479.0, 1716.0, 1965.0, 2222.0, 2544.0, 2694.0, 3043.0, 3196.0, 3515.0, 3836.0, 3937.0, 4287.0, 4554.0]
[2.0, 137.0, 303.0, 492.0, 657.0, 864.0, 1073.0, 1242.0, 1477.0, 1724.0, 1929.0, 2210.0, 2437.0, 2660.0, 3006.0, 3227.0, 3472.0, 3826.0, 3995.0, 4277.0, 4636.0]
[2.0, 136.0, 306.0, 484.0, 655.0, 857.0, 1071.0, 1252.0, 1499.0, 1709.0, 1970.0, 2202.0, 2472.0, 2714.0, 3003.0, 3205.0, 3545.0, 3835.0, 4025.0, 4288.0, 4633.0]
[2.0, 139.0, 310.0, 490.0, 657.0, 864.0, 1066.0, 1234.0, 1467.0, 1739.0, 1989.0, 2192.0, 2501.0, 2705.0, 3093.0, 3227.0, 3507.0, 3879.0, 4072.0, 4294.0, 4601.0]
[2.0, 141.0, 315.0, 486.0, 662.0, 881.0, 1079.0, 1247.0, 1510.0, 1712.0, 2086.0, 2334.0, 2491.0, 2684.0, 3064.0, 3229.0, 3507.0, 3849.0, 4019.0, 4354.0, 4645.0]
[2.0, 137.0, 299.0, 488.0, 668.0, 868.0, 1091.0, 1254.0, 1507.0, 1754.0, 1951.0, 2219.0, 2486.0, 2723.0, 3030.0, 3188.0, 3546.0, 4110.0, 4045.0, 4333.0, 4623.0]
[2.0, 137.0, 297.0, 506.0, 662.0, 872.0, 1099.0, 1271.0, 1530.0, 1758.0, 1951.0, 2234.0, 2497.0, 2713.0, 3033.0, 3210.0, 3531.0, 3916.0, 4081.0, 4379.0, 4625.0]
[2.0, 139.0, 311.0, 495.0, 661.0, 869.0, 1078.0, 1274.0, 1533.0, 1727.0, 1960.0, 2228.0, 2461.0, 2731.0, 3075.0, 3257.0, 3520.0, 3954.0, 3991.0, 4320.0, 4612.0]
[2.0, 140.0, 312.0, 499.0, 661.0, 886.0, 1076.0, 1269.0, 1518.0, 1747.0, 2006.0, 2213.0, 2527.0, 2788.0, 3037.0, 3265.0, 3547.0, 3880.0, 4079.0, 4365.0, 4625.0]
[2.0, 140.0, 321.0, 495.0, 665.0, 882.0, 1095.0, 1282.0, 1501.0, 1741.0, 1999.0, 2208.0, 2485.0, 2709.0, 3063.0, 3240.0, 3549.0, 3966.0, 4123.0, 4315.0, 4607.0]
[2.0, 139.0, 315.0, 491.0, 678.0, 867.0, 1090.0, 1260.0, 1502.0, 1761.0, 1972.0, 2275.0, 2685.0, 2757.0, 3265.0, 3561.0, 3772.0, 4201.0, 4295.0, 4404.0, 4958.0]
[2.0, 161.0, 322.0, 503.0, 677.0, 880.0, 1097.0, 1325.0, 1516.0, 1772.0, 1999.0, 2219.0, 2572.0, 2760.0, 3124.0, 3290.0, 3617.0, 3926.0, 4056.0, 4302.0, 4669.0]
[2.0, 142.0, 320.0, 501.0, 668.0, 886.0, 1101.0, 1284.0, 1521.0, 1752.0, 1988.0, 2235.0, 2517.0, 2774.0, 3146.0, 3280.0, 3582.0, 3993.0, 4021.0, 4349.0, 4724.0]
[2.0, 143.0, 321.0, 508.0, 669.0, 899.0, 1107.0, 1287.0, 1515.0, 1773.0, 2001.0, 2290.0, 2528.0, 2749.0, 3143.0, 3307.0, 3615.0, 4008.0, 4161.0, 4434.0, 4669.0]
